2025-09-24 10:19:56 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:45:46 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:46:03 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:46:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:16 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:46:16 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:46:18 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:46:33 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:46:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:46:48 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:46:48 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:46:51 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:47:04 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:47:06 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:21 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:47:21 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:47:23 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:47:34 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:47:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:47:53 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:47:53 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:47:55 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:48:04 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:48:07 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:25 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:48:25 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:48:28 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:48:35 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:48:37 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:48:58 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:48:58 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:49:00 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:49:05 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:49:08 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:49:30 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:49:30 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:49:32 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:49:36 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:49:38 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:02 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:50:02 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:50:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:50:06 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:50:08 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:50:35 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:50:35 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:50:36 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:50:37 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:50:39 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:51:07 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:07 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:51:07 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:51:09 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:51:09 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:51:37 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:51:39 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:51:39 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:51:39 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:51:42 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:52:07 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:52:10 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:12 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:52:12 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:52:14 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:52:38 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:52:40 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:52:44 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:52:44 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:52:46 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:53:08 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:53:11 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:16 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:53:16 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:53:19 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:53:39 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:53:41 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:53:49 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:53:49 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:53:51 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:54:09 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:54:11 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:21 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 20:54:21 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 20:54:23 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 20:54:39 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 20:54:42 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 20:54:53 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
